"State","Day","Hospitalizations","ICU","Ventilators"
"Vermont",2020-06-06,0,0,0
"Vermont",2020-06-07,0,0,0
"Vermont",2020-06-08,0,0,0
"Vermont",2020-06-09,0,0,0
"Vermont",2020-06-10,0,0,0
"Vermont",2020-06-11,0,0,0
"Vermont",2020-06-12,0,0,0
"Vermont",2020-06-13,0,0,0
"Vermont",2020-06-14,0,0,0
"Vermont",2020-06-15,0,0,0
"Vermont",2020-06-16,0,0,0
"Vermont",2020-06-17,0,0,0
"Vermont",2020-06-18,0,0,0
"Vermont",2020-06-19,0,0,0
"Vermont",2020-06-20,0,0,0
"Vermont",2020-06-21,0,0,0
"Vermont",2020-06-22,0,0,0
"Vermont",2020-06-23,0,0,0
"Vermont",2020-06-24,0,0,0
"Vermont",2020-06-25,0,0,0
"Vermont",2020-06-26,0,0,0
"Vermont",2020-06-27,0,0,0
"Vermont",2020-06-28,0,0,0
"Vermont",2020-06-29,0,0,0
"Vermont",2020-06-30,0,0,0
"Vermont",2020-07-01,0,0,0
"Vermont",2020-07-02,0,0,0
"Vermont",2020-07-03,0,0,0
"Vermont",2020-07-04,0,0,0
"Vermont",2020-07-05,0,0,0
"Vermont",2020-07-06,0,0,0
"Vermont",2020-07-07,0,0,0
"Vermont",2020-07-08,0,0,0
"Vermont",2020-07-09,0,0,0
"Vermont",2020-07-10,0,0,0
"Vermont",2020-07-11,0,0,0
"Vermont",2020-07-12,0,0,0
"Vermont",2020-07-13,0,0,0
"Vermont",2020-07-14,0,0,0
"Vermont",2020-07-15,0,0,0
"Vermont",2020-07-16,0,0,0
"Vermont",2020-07-17,0,0,0
"Vermont",2020-07-18,0,0,0
"Vermont",2020-07-19,0,0,0
"Vermont",2020-07-20,0,0,0
"Vermont",2020-07-21,0,0,0
"Vermont",2020-07-22,0,0,0
"Vermont",2020-07-23,0,0,0
"Vermont",2020-07-24,0,0,0
"Vermont",2020-07-25,0,0,0
"Vermont",2020-07-26,0,0,0
"Vermont",2020-07-27,0,0,0
"Vermont",2020-07-28,0,0,0
"Vermont",2020-07-29,0,0,0
"Vermont",2020-07-30,0,0,0
"Vermont",2020-07-31,0,0,0
"Vermont",2020-08-01,0,0,0
"Vermont",2020-08-02,0,0,0
"Vermont",2020-08-03,0,0,0
"Vermont",2020-08-04,0,0,0
"Utah",2020-04-01,252,53,42
"Utah",2020-04-02,308,65,52
"Utah",2020-04-03,369,77,62
"Utah",2020-04-04,437,90,72
"Utah",2020-04-05,509,104,84
"Utah",2020-04-06,587,119,96
"Utah",2020-04-07,671,135,108
"Utah",2020-04-08,762,152,121
"Utah",2020-04-09,863,168,135
"Utah",2020-04-10,962,185,148
"Utah",2020-04-11,1063,202,161
"Utah",2020-04-12,1164,217,174
"Utah",2020-04-13,1263,232,185
"Utah",2020-04-14,1358,245,196
"Utah",2020-04-15,1448,257,205
"Utah",2020-04-16,1531,266,213
"Utah",2020-04-17,1606,274,219
"Utah",2020-04-18,1671,279,224
"Utah",2020-04-19,1727,283,226
"Utah",2020-04-20,1771,284,227
"Utah",2020-04-21,1803,284,227
"Utah",2020-04-22,1822,281,225
"Utah",2020-04-23,1830,276,221
"Utah",2020-04-24,1826,270,216
"Utah",2020-04-25,1811,263,210
"Utah",2020-04-26,1786,254,203
"Utah",2020-04-27,1751,245,196
"Utah",2020-04-28,1709,235,188
"Utah",2020-04-29,1659,224,179
"Utah",2020-04-30,1604,213,171
"Utah",2020-05-01,1545,203,162
"Utah",2020-05-02,1481,192,154
"Utah",2020-05-03,1416,181,145
"Utah",2020-05-04,1348,171,137
"Utah",2020-05-05,1281,161,129
"Utah",2020-05-06,1214,151,121
"Utah",2020-05-07,1147,142,113
"Utah",2020-05-08,1082,133,106
"Utah",2020-05-09,1019,124,99
"Utah",2020-05-10,958,116,93
"Utah",2020-05-11,899,109,87
"Utah",2020-05-12,842,101,81
"Utah",2020-05-13,787,94,75
"Utah",2020-05-14,736,88,70
"Utah",2020-05-15,688,82,65
"Utah",2020-05-16,643,76,61
"Utah",2020-05-17,601,71,57
"Utah",2020-05-18,560,66,53
"Utah",2020-05-19,521,61,49
"Utah",2020-05-20,484,57,45
"Utah",2020-05-21,448,52,42
"Utah",2020-05-22,415,48,39
"Utah",2020-05-23,384,44,36
"Utah",2020-05-24,355,41,33
"Utah",2020-05-25,328,37,30
"Utah",2020-05-26,304,34,27
"Utah",2020-05-27,281,32,25
"Utah",2020-05-28,260,29,23
"Utah",2020-05-29,241,27,22
"Utah",2020-05-30,222,25,20
"Utah",2020-05-31,205,24,19
"Utah",2020-06-01,189,22,18
"Utah",2020-06-02,175,20,16
"Utah",2020-06-03,162,19,15
"Utah",2020-06-04,150,18,14
"Utah",2020-06-05,140,16,13
"Utah",2020-06-06,130,15,12
"Utah",2020-06-07,121,14,11
"Utah",2020-06-08,113,13,11
"Utah",2020-06-09,105,12,10
"Utah",2020-06-10,98,12,9
"Utah",2020-06-11,92,11,9
"Utah",2020-06-12,86,10,8
"Utah",2020-06-13,81,10,8
"Utah",2020-06-14,76,9,7
"Utah",2020-06-15,71,9,7
"Utah",2020-06-16,67,8,7
"Utah",2020-06-17,63,8,6
"Utah",2020-06-18,59,7,6
"Utah",2020-06-19,55,7,6
"Utah",2020-06-20,52,6,5
"Utah",2020-06-21,49,6,5
"Utah",2020-06-22,45,5,4
"Utah",2020-06-23,42,5,4
"Utah",2020-06-24,38,4,3
"Utah",2020-06-25,35,4,3
"Utah",2020-06-26,31,3,3
"Utah",2020-06-27,28,3,2
"Utah",2020-06-28,24,2,2
"Utah",2020-06-29,21,2,1
"Utah",2020-06-30,18,1,1
"Utah",2020-07-01,16,1,1
"Utah",2020-07-02,13,1,1
"Utah",2020-07-03,11,1,0
"Utah",2020-07-04,9,0,0
"Utah",2020-07-05,7,0,0
"Utah",2020-07-06,6,0,0
"Utah",2020-07-07,4,0,0
"Utah",2020-07-08,3,0,0
"Utah",2020-07-09,2,0,0
"Utah",2020-07-10,2,0,0
"Utah",2020-07-11,1,0,0
"Utah",2020-07-12,1,0,0
"Utah",2020-07-13,1,0,0
"Utah",2020-07-14,0,0,0
"Utah",2020-07-15,0,0,0
"Utah",2020-07-16,0,0,0
"Utah",2020-07-17,0,0,0
"Utah",2020-07-18,0,0,0
"Utah",2020-07-19,0,0,0
"Utah",2020-07-20,0,0,0
"Utah",2020-07-21,0,0,0
"Utah",2020-07-22,0,0,0
"Utah",2020-07-23,0,0,0
"Utah",2020-07-24,0,0,0
"Utah",2020-07-25,0,0,0
"Utah",2020-07-26,0,0,0
"Utah",2020-07-27,0,0,0
"Utah",2020-07-28,0,0,0
"Utah",2020-07-29,0,0,0
"Utah",2020-07-30,0,0,0
"Utah",2020-07-31,0,0,0
"Utah",2020-08-01,0,0,0
"Utah",2020-08-02,0,0,0
"Utah",2020-08-03,0,0,0
"Utah",2020-08-04,0,0,0
"US",2020-04-01,121155,23916,19134
"US",2020-04-02,135463,26370,21097
"US",2020-04-03,150163,28771,23019
"US",2020-04-04,164745,31057,24848
"US",2020-04-05,179267,33176,26544
"US",2020-04-06,193165,35079,28065
"US",2020-04-07,206618,36735,29390
"US",2020-04-08,218150,38108,30489
"US",2020-04-09,228929,39186,31351
"US",2020-04-10,238376,39963,31973
"US",2020-04-11,246347,40446,32358
"US",2020-04-12,252732,40646,32518
"US",2020-04-13,257496,40577,32463
"US",2020-04-14,260610,40267,32214
"US",2020-04-15,262092,39727,31782
"US",2020-04-16,262021,38995,31196
"US",2020-04-17,260499,38102,30480
"US",2020-04-18,257639,37069,29654
"US",2020-04-19,253598,35932,28744
"US",2020-04-20,248506,34708,27765
"US",2020-04-21,242537,33427,26740
"US",2020-04-22,235838,32112,25689
"US",2020-04-23,228558,30784,24626
"US",2020-04-24,220821,29454,23563
"US",2020-04-25,212790,28136,22509
"US",2020-04-26,204571,26849,21479
"US",2020-04-27,196256,25591,20473
"US",2020-04-28,187936,24375,19501
"US",2020-04-29,179686,23201,18561
"US",2020-04-30,171569,22068,17654
"US",2020-05-01,163620,20977,16782
"US",2020-05-02,155872,19932,15947
"US",2020-05-03,148348,18923,15140
"US",2020-05-04,141053,17951,14362
"US",2020-05-05,134019,17018,13616
"US",2020-05-06,127220,16114,12893
"US",2020-05-07,120660,15243,12196
"US",2020-05-08,114349,14402,11523
"US",2020-05-09,108289,13595,10877
"US",2020-05-10,102446,12818,10255
"US",2020-05-11,96818,12071,9657
"US",2020-05-12,91391,11347,9078
"US",2020-05-13,86171,10651,8521
"US",2020-05-14,81162,9987,7990
"US",2020-05-15,76350,9353,7482
"US",2020-05-16,71734,8748,6998
"US",2020-05-17,67314,8166,6533
"US",2020-05-18,63092,7614,6091
"US",2020-05-19,59058,7092,5674
"US",2020-05-20,55216,6603,5282
"US",2020-05-21,51555,6137,4909
"US",2020-05-22,48069,5695,4556
"US",2020-05-23,44771,5281,4225
"US",2020-05-24,41646,4891,3913
"US",2020-05-25,38700,4528,3622
"US",2020-05-26,35927,4188,3350
"US",2020-05-27,33326,3870,3096
"US",2020-05-28,30885,3571,2857
"US",2020-05-29,28593,3298,2638
"US",2020-05-30,26450,3044,2435
"US",2020-05-31,24446,2805,2244
"US",2020-06-01,22580,2584,2067
"US",2020-06-02,20841,2380,1904
"US",2020-06-03,19229,2191,1753
"US",2020-06-04,17724,2016,1613
"US",2020-06-05,16337,1855,1484
"US",2020-06-06,15054,1705,1364
"US",2020-06-07,13858,1567,1254
"US",2020-06-08,12754,1441,1153
"US",2020-06-09,11738,1325,1060
"US",2020-06-10,10797,1218,974
"US",2020-06-11,9931,1118,895
"US",2020-06-12,9131,1028,823
"US",2020-06-13,8395,945,756
"US",2020-06-14,7717,868,694
"US",2020-06-15,7091,798,638
"US",2020-06-16,6516,733,587
"US",2020-06-17,5985,673,538
"US",2020-06-18,5494,617,494
"US",2020-06-19,5043,565,452
"US",2020-06-20,4626,518,414
"US",2020-06-21,4239,473,379
"US",2020-06-22,3887,432,346
"US",2020-06-23,3560,395,316
"US",2020-06-24,3254,359,288
"US",2020-06-25,2972,327,262
"US",2020-06-26,2709,296,237
"US",2020-06-27,2466,268,214
"US",2020-06-28,2242,242,193
"US",2020-06-29,2038,218,175
"US",2020-06-30,1849,197,157
"US",2020-07-01,1675,177,142
"US",2020-07-02,1515,159,127
"US",2020-07-03,1370,143,114
"US",2020-07-04,1238,129,103
"US",2020-07-05,1117,117,93
"US",2020-07-06,1008,105,84
"US",2020-07-07,900,93,74
"US",2020-07-08,802,82,65
"US",2020-07-09,693,67,53
"US",2020-07-10,596,54,43
"US",2020-07-11,509,42,33
"US",2020-07-12,430,31,25
"US",2020-07-13,359,21,17
"US",2020-07-14,294,12,9
"US",2020-07-15,238,6,4
"US",2020-07-16,187,0,0
"US",2020-07-17,150,0,0
"US",2020-07-18,116,0,0
"US",2020-07-19,85,0,0
"US",2020-07-20,57,0,0
"US",2020-07-21,32,0,0
"US",2020-07-22,15,0,0
"US",2020-07-23,0,0,0
"US",2020-07-24,0,0,0
"US",2020-07-25,0,0,0
"US",2020-07-26,0,0,0
"US",2020-07-27,0,0,0
"US",2020-07-28,0,0,0
"US",2020-07-29,0,0,0
"US",2020-07-30,0,0,0
"US",2020-07-31,0,0,0
"US",2020-08-01,0,0,0
"US",2020-08-02,0,0,0
"US",2020-08-03,0,0,0
"US",2020-08-04,0,0,0
"Texas",2020-04-01,1716,340,272
"Texas",2020-04-02,1968,388,310
"Texas",2020-04-03,2242,440,352
"Texas",2020-04-04,2548,498,398
"Texas",2020-04-05,2893,561,449
"Texas",2020-04-06,3260,627,502
"Texas",2020-04-07,3660,700,560
"Texas",2020-04-08,4091,777,622
"Texas",2020-04-09,4551,859,687
"Texas",2020-04-10,5039,944,755
"Texas",2020-04-11,5558,1034,827
"Texas",2020-04-12,6102,1127,901
"Texas",2020-04-13,6671,1223,978
"Texas",2020-04-14,7262,1321,1057
"Texas",2020-04-15,7872,1420,1136
"Texas",2020-04-16,8498,1521,1216
"Texas",2020-04-17,9136,1622,1297
"Texas",2020-04-18,9780,1722,1377
"Texas",2020-04-19,10427,1821,1456
"Texas",2020-04-20,11072,1917,1533
"Texas",2020-04-21,11706,2009,1607
"Texas",2020-04-22,12332,2098,1678
"Texas",2020-04-23,12943,2183,1746
"Texas",2020-04-24,13524,2260,1808
"Texas",2020-04-25,14083,2331,1865
"Texas",2020-04-26,14610,2397,1918
"Texas",2020-04-27,15099,2454,1964
"Texas",2020-04-28,15546,2505,2005
"Texas",2020-04-29,15948,2546,2037
"Texas",2020-04-30,16302,2579,2064
"Texas",2020-05-01,16602,2602,2082
"Texas",2020-05-02,16847,2616,2094
"Texas",2020-05-03,17030,2619,2096
"Texas",2020-05-04,17152,2611,2089
"Texas",2020-05-05,17218,2595,2076
"Texas",2020-05-06,17221,2568,2055
"Texas",2020-05-07,17161,2533,2027
"Texas",2020-05-08,17042,2488,1990
"Texas",2020-05-09,16864,2435,1948
"Texas",2020-05-10,16626,2375,1899
"Texas",2020-05-11,16339,2310,1847
"Texas",2020-05-12,15992,2236,1788
"Texas",2020-05-13,15595,2155,1723
"Texas",2020-05-14,15162,2071,1656
"Texas",2020-05-15,14679,1981,1585
"Texas",2020-05-16,14163,1888,1510
"Texas",2020-05-17,13613,1792,1433
"Texas",2020-05-18,13041,1694,1355
"Texas",2020-05-19,12445,1595,1276
"Texas",2020-05-20,11836,1498,1198
"Texas",2020-05-21,11216,1402,1121
"Texas",2020-05-22,10580,1303,1042
"Texas",2020-05-23,9949,1209,967
"Texas",2020-05-24,9323,1117,894
"Texas",2020-05-25,8700,1028,822
"Texas",2020-05-26,8087,942,754
"Texas",2020-05-27,7493,860,688
"Texas",2020-05-28,6916,780,624
"Texas",2020-05-29,6351,705,564
"Texas",2020-05-30,5817,636,509
"Texas",2020-05-31,5305,570,456
"Texas",2020-06-01,4821,509,407
"Texas",2020-06-02,4363,453,362
"Texas",2020-06-03,3933,401,321
"Texas",2020-06-04,3528,354,283
"Texas",2020-06-05,3154,311,248
"Texas",2020-06-06,2813,272,217
"Texas",2020-06-07,2495,237,190
"Texas",2020-06-08,2204,206,165
"Texas",2020-06-09,1941,178,142
"Texas",2020-06-10,1701,153,122
"Texas",2020-06-11,1484,131,105
"Texas",2020-06-12,1290,112,89
"Texas",2020-06-13,1119,95,76
"Texas",2020-06-14,966,80,64
"Texas",2020-06-15,829,68,54
"Texas",2020-06-16,710,57,46
"Texas",2020-06-17,605,48,38
"Texas",2020-06-18,514,40,32
"Texas",2020-06-19,435,33,26
"Texas",2020-06-20,367,27,22
"Texas",2020-06-21,307,22,18
"Texas",2020-06-22,257,18,15
"Texas",2020-06-23,215,15,12
"Texas",2020-06-24,179,12,10
"Texas",2020-06-25,149,10,8
"Texas",2020-06-26,121,8,6
"Texas",2020-06-27,98,6,5
"Texas",2020-06-28,78,4,4
"Texas",2020-06-29,63,3,3
"Texas",2020-06-30,50,2,2
"Texas",2020-07-01,39,1,1
"Texas",2020-07-02,30,1,1
"Texas",2020-07-03,22,0,0
"Texas",2020-07-04,17,0,0
"Texas",2020-07-05,12,0,0
"Texas",2020-07-06,9,0,0
"Texas",2020-07-07,6,0,0
"Texas",2020-07-08,4,0,0
"Texas",2020-07-09,2,0,0
"Texas",2020-07-10,0,0,0
"Texas",2020-07-11,0,0,0
"Texas",2020-07-12,0,0,0
"Texas",2020-07-13,0,0,0
"Texas",2020-07-14,0,0,0
"Texas",2020-07-15,0,0,0
"Texas",2020-07-16,0,0,0
"Texas",2020-07-17,0,0,0
"Texas",2020-07-18,0,0,0
"Texas",2020-07-19,0,0,0
"Texas",2020-07-20,0,0,0
"Texas",2020-07-21,0,0,0
"Texas",2020-07-22,0,0,0
"Texas",2020-07-23,0,0,0
"Texas",2020-07-24,0,0,0
"Texas",2020-07-25,0,0,0
"Texas",2020-07-26,0,0,0
"Texas",2020-07-27,0,0,0
"Texas",2020-07-28,0,0,0
"Texas",2020-07-29,0,0,0
"Texas",2020-07-30,0,0,0
"Texas",2020-07-31,0,0,0
"Texas",2020-08-01,0,0,0
"Texas",2020-08-02,0,0,0
"Texas",2020-08-03,0,0,0
"Texas",2020-08-04,0,0,0
"Tennessee",2020-04-01,2214,486,389
"Tennessee",2020-04-02,2749,600,480
"Tennessee",2020-04-03,3379,729,583
"Tennessee",2020-04-04,4080,872,697
"Tennessee",2020-04-05,4870,1028,822
"Tennessee",2020-04-06,5733,1194,955
"Tennessee",2020-04-07,6651,1367,1094
"Tennessee",2020-04-08,7616,1544,1235
"Tennessee",2020-04-09,8626,1719,1375
"Tennessee",2020-04-10,9650,1889,1512
"Tennessee",2020-04-11,10668,2048,1639
"Tennessee",2020-04-12,11656,2193,1754
"Tennessee",2020-04-13,12584,2315,1853
"Tennessee",2020-04-14,13427,2413,1931
"Tennessee",2020-04-15,14161,2481,1985
"Tennessee",2020-04-16,14763,2518,2015
"Tennessee",2020-04-17,15214,2522,2018
"Tennessee",2020-04-18,15498,2490,1993
"Tennessee",2020-04-19,15618,2428,1943
"Tennessee",2020-04-20,15557,2334,1868
"Tennessee",2020-04-21,15328,2214,1771
"Tennessee",2020-04-22,14937,2072,1658
"Tennessee",2020-04-23,14395,1914,1531
"Tennessee",2020-04-24,13721,1743,1395
"Tennessee",2020-04-25,12936,1568,1254
"Tennessee",2020-04-26,12061,1391,1113
"Tennessee",2020-04-27,11119,1217,973
"Tennessee",2020-04-28,10137,1051,840
"Tennessee",2020-04-29,9142,896,716
"Tennessee",2020-04-30,8151,753,602
"Tennessee",2020-05-01,7185,625,500
"Tennessee",2020-05-02,6263,512,409
"Tennessee",2020-05-03,5399,413,330
"Tennessee",2020-05-04,4600,329,263
"Tennessee",2020-05-05,3875,259,207
"Tennessee",2020-05-06,3227,201,161
"Tennessee",2020-05-07,2654,154,123
"Tennessee",2020-05-08,2158,116,93
"Tennessee",2020-05-09,1733,86,69
"Tennessee",2020-05-10,1375,63,51
"Tennessee",2020-05-11,1077,46,37
"Tennessee",2020-05-12,834,33,26
"Tennessee",2020-05-13,636,22,18
"Tennessee",2020-05-14,477,15,12
"Tennessee",2020-05-15,354,10,8
"Tennessee",2020-05-16,259,6,5
"Tennessee",2020-05-17,186,4,3
"Tennessee",2020-05-18,132,2,1
"Tennessee",2020-05-19,92,1,1
"Tennessee",2020-05-20,62,0,0
"Tennessee",2020-05-21,41,0,0
"Tennessee",2020-05-22,27,0,0
"Tennessee",2020-05-23,17,0,0
"Tennessee",2020-05-24,10,0,0
"Tennessee",2020-05-25,5,0,0
"Tennessee",2020-05-26,2,0,0
"Tennessee",2020-05-27,0,0,0
"Tennessee",2020-05-28,0,0,0
"Tennessee",2020-05-29,0,0,0
"Tennessee",2020-05-30,0,0,0
"Tennessee",2020-05-31,0,0,0
"Tennessee",2020-06-01,0,0,0
"Tennessee",2020-06-02,0,0,0
"Tennessee",2020-06-03,0,0,0
"Tennessee",2020-06-04,0,0,0
"Tennessee",2020-06-05,0,0,0
"Tennessee",2020-06-06,0,0,0
"Tennessee",2020-06-07,0,0,0
"Tennessee",2020-06-08,0,0,0
"Tennessee",2020-06-09,0,0,0
"Tennessee",2020-06-10,0,0,0
"Tennessee",2020-06-11,0,0,0
"Tennessee",2020-06-12,0,0,0
"Tennessee",2020-06-13,0,0,0
"Tennessee",2020-06-14,0,0,0
"Tennessee",2020-06-15,0,0,0
"Tennessee",2020-06-16,0,0,0
"Tennessee",2020-06-17,0,0,0
"Tennessee",2020-06-18,0,0,0
"Tennessee",2020-06-19,0,0,0
"Tennessee",2020-06-20,0,0,0
"Tennessee",2020-06-21,0,0,0
"Tennessee",2020-06-22,0,0,0
"Tennessee",2020-06-23,0,0,0
"Tennessee",2020-06-24,0,0,0
"Tennessee",2020-06-25,0,0,0
"Tennessee",2020-06-26,0,0,0
"Tennessee",2020-06-27,0,0,0
"Tennessee",2020-06-28,0,0,0
"Tennessee",2020-06-29,0,0,0
"Tennessee",2020-06-30,0,0,0
"Tennessee",2020-07-01,0,0,0
"Tennessee",2020-07-02,0,0,0
"Tennessee",2020-07-03,0,0,0
"Tennessee",2020-07-04,0,0,0
"Tennessee",2020-07-05,0,0,0
"Tennessee",2020-07-06,0,0,0
"Tennessee",2020-07-07,0,0,0
"Tennessee",2020-07-08,0,0,0
"Tennessee",2020-07-09,0,0,0
"Tennessee",2020-07-10,0,0,0
"Tennessee",2020-07-11,0,0,0
"Tennessee",2020-07-12,0,0,0
"Tennessee",2020-07-13,0,0,0
"Tennessee",2020-07-14,0,0,0
"Tennessee",2020-07-15,0,0,0
"Tennessee",2020-07-16,0,0,0
"Tennessee",2020-07-17,0,0,0
"Tennessee",2020-07-18,0,0,0
"Tennessee",2020-07-19,0,0,0
"Tennessee",2020-07-20,0,0,0
"Tennessee",2020-07-21,0,0,0
"Tennessee",2020-07-22,0,0,0
"Tennessee",2020-07-23,0,0,0
"Tennessee",2020-07-24,0,0,0
"Tennessee",2020-07-25,0,0,0
"Tennessee",2020-07-26,0,0,0
"Tennessee",2020-07-27,0,0,0
"Tennessee",2020-07-28,0,0,0
"Tennessee",2020-07-29,0,0,0
"Tennessee",2020-07-30,0,0,0
"Tennessee",2020-07-31,0,0,0
"Tennessee",2020-08-01,0,0,0
"Tennessee",2020-08-02,0,0,0
"Tennessee",2020-08-03,0,0,0
"Tennessee",2020-08-04,0,0,0
"South Dakota",2020-04-01,3,1,1
"South Dakota",2020-04-02,5,1,1
"South Dakota",2020-04-03,8,2,1
"South Dakota",2020-04-04,12,3,2
"South Dakota",2020-04-05,17,4,3
"South Dakota",2020-04-06,23,5,4
"South Dakota",2020-04-07,31,7,6
"South Dakota",2020-04-08,41,9,8
"South Dakota",2020-04-09,52,12,10
"South Dakota",2020-04-10,66,15,12
"South Dakota",2020-04-11,81,18,14
"South Dakota",2020-04-12,99,21,17
"South Dakota",2020-04-13,119,25,20
"South Dakota",2020-04-14,141,30,24
"South Dakota",2020-04-15,165,34,27
"South Dakota",2020-04-16,191,39,31
"South Dakota",2020-04-17,219,44,35
"South Dakota",2020-04-18,248,49,39
"South Dakota",2020-04-19,279,54,43
"South Dakota",2020-04-20,310,60,48
"South Dakota",2020-04-21,342,65,52
"South Dakota",2020-04-22,375,70,56
"South Dakota",2020-04-23,407,75,60
"South Dakota",2020-04-24,438,79,63
"South Dakota",2020-04-25,467,83,66
"South Dakota",2020-04-26,495,86,69
"South Dakota",2020-04-27,520,89,71
"South Dakota",2020-04-28,542,91,73
"South Dakota",2020-04-29,562,93,74
"South Dakota",2020-04-30,577,94,75
"South Dakota",2020-05-01,590,94,75
"South Dakota",2020-05-02,599,94,75
"South Dakota",2020-05-03,604,93,74
"South Dakota",2020-05-04,605,91,73
"South Dakota",2020-05-05,603,89,71
"South Dakota",2020-05-06,598,87,70
"South Dakota",2020-05-07,588,84,67
"South Dakota",2020-05-08,576,81,65
"South Dakota",2020-05-09,562,78,62
"South Dakota",2020-05-10,545,74,59
"South Dakota",2020-05-11,526,70,56
"South Dakota",2020-05-12,506,67,53
"South Dakota",2020-05-13,485,63,50
"South Dakota",2020-05-14,462,59,47
"South Dakota",2020-05-15,440,56,44
"South Dakota",2020-05-16,417,52,42
"South Dakota",2020-05-17,394,49,39
"South Dakota",2020-05-18,371,46,36
"South Dakota",2020-05-19,349,42,34
"South Dakota",2020-05-20,327,39,32
"South Dakota",2020-05-21,305,37,29
"South Dakota",2020-05-22,285,34,27
"South Dakota",2020-05-23,265,31,25
"South Dakota",2020-05-24,245,29,23
"South Dakota",2020-05-25,227,26,21
"South Dakota",2020-05-26,210,24,19
"South Dakota",2020-05-27,194,22,18
"South Dakota",2020-05-28,178,20,16
"South Dakota",2020-05-29,164,18,15
"South Dakota",2020-05-30,150,17,13
"South Dakota",2020-05-31,138,15,12
"South Dakota",2020-06-01,127,14,11
"South Dakota",2020-06-02,116,13,10
"South Dakota",2020-06-03,106,12,9
"South Dakota",2020-06-04,98,11,9
"South Dakota",2020-06-05,90,10,8
"South Dakota",2020-06-06,82,9,7
"South Dakota",2020-06-07,76,9,7
"South Dakota",2020-06-08,70,8,6
"South Dakota",2020-06-09,64,7,6
"South Dakota",2020-06-10,59,7,5
"South Dakota",2020-06-11,54,6,5
"South Dakota",2020-06-12,50,6,5
"South Dakota",2020-06-13,45,5,4
"South Dakota",2020-06-14,41,5,4
"South Dakota",2020-06-15,37,4,3
"South Dakota",2020-06-16,34,4,3
"South Dakota",2020-06-17,30,3,2
"South Dakota",2020-06-18,27,3,2
"South Dakota",2020-06-19,24,2,2
"South Dakota",2020-06-20,21,2,1
"South Dakota",2020-06-21,18,1,1
"South Dakota",2020-06-22,15,1,1
"South Dakota",2020-06-23,13,1,1
"South Dakota",2020-06-24,11,1,1
"South Dakota",2020-06-25,9,1,0
"South Dakota",2020-06-26,7,0,0
"South Dakota",2020-06-27,6,0,0
"South Dakota",2020-06-28,5,0,0
"South Dakota",2020-06-29,4,0,0
"South Dakota",2020-06-30,3,0,0
"South Dakota",2020-07-01,2,0,0
"South Dakota",2020-07-02,2,0,0
"South Dakota",2020-07-03,1,0,0
"South Dakota",2020-07-04,1,0,0
"South Dakota",2020-07-05,1,0,0
"South Dakota",2020-07-06,0,0,0
"South Dakota",2020-07-07,0,0,0
"South Dakota",2020-07-08,0,0,0
"South Dakota",2020-07-09,0,0,0
"South Dakota",2020-07-10,0,0,0
"South Dakota",2020-07-11,0,0,0
"South Dakota",2020-07-12,0,0,0
"South Dakota",2020-07-13,0,0,0
"South Dakota",2020-07-14,0,0,0
"South Dakota",2020-07-15,0,0,0
"South Dakota",2020-07-16,0,0,0
"South Dakota",2020-07-17,0,0,0
"South Dakota",2020-07-18,0,0,0
"South Dakota",2020-07-19,0,0,0
"South Dakota",2020-07-20,0,0,0
"South Dakota",2020-07-21,0,0,0
"South Dakota",2020-07-22,0,0,0
"South Dakota",2020-07-23,0,0,0
"South Dakota",2020-07-24,0,0,0
"South Dakota",2020-07-25,0,0,0
"South Dakota",2020-07-26,0,0,0
"South Dakota",2020-07-27,0,0,0
"South Dakota",2020-07-28,0,0,0
"South Dakota",2020-07-29,0,0,0
"South Dakota",2020-07-30,0,0,0
"South Dakota",2020-07-31,0,0,0
"South Dakota",2020-08-01,0,0,0
"South Dakota",2020-08-02,0,0,0
"South Dakota",2020-08-03,0,0,0
"South Dakota",2020-08-04,0,0,0
"South Carolina",2020-04-01,599,117,93
"South Carolina",2020-04-02,673,132,105
"South Carolina",2020-04-03,757,147,118
"South Carolina",2020-04-04,845,164,131
"South Carolina",2020-04-05,947,182,146
"South Carolina",2020-04-06,1060,201,161
"South Carolina",2020-04-07,1176,220,176
"South Carolina",2020-04-08,1291,240,192
"South Carolina",2020-04-09,1414,261,209
"South Carolina",2020-04-10,1539,281,225
"South Carolina",2020-04-11,1668,302,242
"South Carolina",2020-04-12,1799,322,258
"South Carolina",2020-04-13,1930,343,274
"South Carolina",2020-04-14,2062,362,290
"South Carolina",2020-04-15,2191,381,305
"South Carolina",2020-04-16,2317,399,319
"South Carolina",2020-04-17,2439,415,332
"South Carolina",2020-04-18,2555,430,344
"South Carolina",2020-04-19,2663,444,355
"South Carolina",2020-04-20,2763,456,364
"South Carolina",2020-04-21,2854,465,372
"South Carolina",2020-04-22,2934,473,378
"South Carolina",2020-04-23,3003,478,382
"South Carolina",2020-04-24,3057,481,384
"South Carolina",2020-04-25,3100,481,385
"South Carolina",2020-04-26,3130,480,384
"South Carolina",2020-04-27,3145,476,381
"South Carolina",2020-04-28,3145,470,376
"South Carolina",2020-04-29,3132,462,370
"South Carolina",2020-04-30,3104,452,361
"South Carolina",2020-05-01,3063,440,352
"South Carolina",2020-05-02,3011,427,341
"South Carolina",2020-05-03,2946,411,329
"South Carolina",2020-05-04,2870,395,316
"South Carolina",2020-05-05,2784,378,302
