V1,location,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,deaths_mean,deaths_lower,deaths_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,totdea_mean,totdea_lower,totdea_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper,location_name
96,West Virginia,5/11/20,1265.62325,601.56625,2406.570833,167.6182795,67.09875,345.6972222,134.1249636,54.2375,276.0111111,13.153,6,25,71.15979535,21.44625,160.3838235,16.77146065,5.04875,37.94791022,306.32,162.975,524.125,0,0,0,0,0,149.6972222,West Virginia
97,West Virginia,5/12/20,1214.077916,560.5225,2365.140196,158.3989177,59.89375,332.8902778,126.7428223,48.44875,265.9172386,12.607,6,25,66.29199678,19.9925,155.4627451,15.64823458,4.59875,36.50197368,318.927,175,546.025,0,0,0,0,0,136.8902778,West Virginia
98,West Virginia,5/13/20,1159.807316,504.705,2307.983333,149.1957307,52.8425,322.2819444,119.3811467,42.54875,256.9620915,12.039,5,24,61.74226105,16.6425,148.7032164,14.58593469,3.8,34.69210526,330.966,188.975,560.025,0,0,0,0,0,126.2819444,West Virginia
99,West Virginia,5/14/20,1103.589456,459.16,2250.645833,139.9461489,47.64375,309.9914216,111.9660391,38.1475,247.025,11.421,5,23,57.34336156,14.64875,143.2305556,13.48242875,3.44875,34.72361111,342.387,197.9,577,0,0,0,0,0,113.9914216,West Virginia
100,West Virginia,5/15/20,1045.969412,414.31,2180.283333,130.9264424,42.435,300.0368421,104.748251,33.74875,240.9455882,10.815,4,23,52.8411316,13.45,134.0710526,12.43870673,3.05,31.95375817,353.202,204.975,591.225,0,0,0,0,0,104.0368421,West Virginia
101,West Virginia,5/16/20,988.4453008,375,2115.066667,122.3010387,37.64375,287.447807,97.84880929,30.345,228.15,10.204,4,22,49.27323047,12.14875,131.1708333,11.68176445,2.6975,30.10789474,363.406,211.95,613.075,0,0,0,0,0,91.44780702,West Virginia
102,West Virginia,5/17/20,930.9216615,334.5375,2037.159722,113.9255299,32.685,273.8111111,91.16085291,26.24,217.9629386,9.568,3,21,45.63288541,8.2425,122.4779412,10.77757761,1.9475,29.06013072,372.974,218,628.05,0,0,0,0,0,77.81111111,West Virginia
103,West Virginia,5/18/20,874.2266648,295.67375,1965.893382,105.7661409,28.49375,261.4868421,84.60117653,22.7975,209.5098684,8.966,3,20,42.03497487,7.14875,114.3041667,9.902902842,1.6,27.55972222,381.94,223,643.15,0,0,0,0,0,65.48684211,West Virginia
104,West Virginia,5/19/20,818.6303806,264.775,1876.003758,98.08174141,24.99875,250.6851608,78.47283268,19.64875,200.6366228,8.38,3,19,38.5452959,6.69875,111.3486111,9.121499334,1.45,26.62609649,390.32,227.975,658.075,0,0,0,0,0,54.68516082,West Virginia
105,West Virginia,5/20/20,764.7760648,231.87,1797.172149,90.81024674,21.49875,238.793348,72.65735151,17.04625,190.0819444,7.825,2,18,35.68100913,6.39875,100.9333333,8.41069914,1.4,23.89166667,398.145,232.975,672.075,0,0,0,0,0,42.79334795,West Virginia
106,West Virginia,5/21/20,712.4237953,209.13375,1733.341667,83.96516082,19.39875,228.5348684,67.17681155,15.545,181.1361111,7.259,2,18,32.86619565,6.05,96.51397059,7.769812221,1.3,23.00555556,405.404,238,686,0,0,0,0,0,32.53486842,West Virginia
107,West Virginia,5/22/20,662.8232571,185.37,1649.789766,77.61030447,17.04875,214.6958333,62.08068095,13.7,171.4916667,6.738,2,17,30.32627229,5.8975,90.45555556,7.155541142,1.25,21.66764706,412.142,244,695.025,0,0,0,0,0,18.69583333,West Virginia
108,West Virginia,5/23/20,615.7768393,164.94625,1582.955044,71.7668092,15.3975,201.4197368,57.40094174,12.44375,161.6291667,6.256,2,16,28.02045343,5.7,83.97222222,6.619808652,1.1,20.11527778,418.398,248,703.075,0,0,0,0,0,5.419736842,West Virginia
109,West Virginia,5/24/20,570.7243406,140.6375,1501.787939,66.08002567,13.39625,188.9666667,52.84824302,10.59875,151.1708333,5.773,1,15,25.6150991,0,78.66973684,6.016774927,0,18.28112745,424.171,251.95,715,0,0,0,0,0,0,West Virginia
110,West Virginia,5/25/20,528.117777,123.6975,1421.377778,60.80801517,11.29625,176.2944444,48.64869053,9.04375,142.0069444,5.342,1,15,23.42376811,0,74.17638889,5.529383406,0,17.83333333,429.513,254.975,727.025,0,0,0,0,0,0,West Virginia
111,West Virginia,5/26/20,487.8076124,104.2475,1347.388889,55.91363305,9.24875,165.2540205,44.73031427,7.4975,133.725,4.911,1,14,21.34274866,0,68.12222222,5.032853126,0,16.22222222,434.424,257,735.075,0,0,0,0,0,0,West Virginia
112,West Virginia,5/27/20,450.1358777,86.55,1272.875219,51.37887679,7.25,155.6291667,41.10849049,5.9,125.2587719,4.518,1,13,19.54048576,0,65.61805556,4.603258845,0,15.84605263,438.942,259,744.125,0,0,0,0,0,0,West Virginia
113,West Virginia,5/28/20,414.6492776,73.9,1197.765278,47.11500092,5.54875,147.6655702,37.68965482,4.4975,117.9223684,4.163,1,12,17.67283936,0,59.25857843,4.164155672,0,14.00833333,443.105,260.975,753.15,0,0,0,0,0,0,West Virginia
114,West Virginia,5/29/20,381.4044467,60.04375,1119.011111,43.10503839,3.44875,136.6680556,34.47511783,2.7,107.9792398,3.857,1,11,16.11094292,0,56.59117647,3.78277807,0,13.26352339,446.962,262.95,763.125,0,0,0,0,0,0,West Virginia
115,West Virginia,5/30/20,350.6506746,48.8425,1049.578509,39.39290433,1.8975,128.4451754,31.51703892,1.49875,101.8486111,3.551,1,11,14.70751827,0,52.64188596,3.458438644,0,12.50416667,450.513,263.95,773.025,0,0,0,0,0,0,West Virginia
116,West Virginia,5/31/20,321.5739639,38.56875,981.5982456,35.87393711,0,119.1703947,28.69195648,0,94.96396199,3.256,0,10,13.17776461,0,48.29648693,3.115197571,0,11.64754902,453.769,264.95,779.075,0,0,0,0,0,0,West Virginia
117,West Virginia,6/1/20,294.7795494,31.2,917.2097222,32.73996017,0,112.7777778,26.18243105,0,89.51388889,3.001,0,9,12.24627358,0,44.52982456,2.89926517,0,10.55745614,456.77,265.95,784.175,0,0,0,0,0,0,West Virginia
118,West Virginia,6/2/20,269.7661075,25.79125,863.5326754,29.77902822,0,103.3972222,23.80693974,0,82.00972222,2.736,0,9,10.95703637,0,41.49378655,2.579866211,0,9.901315789,459.506,267.975,792.175,0,0,0,0,0,0,West Virginia
119,West Virginia,6/3/20,246.9439956,21.0475,805.9806287,27.10449679,0,95.79305556,21.66367126,0,76.17426471,2.499,0,8,10.05513372,0,38.22361111,2.37097918,0,9.265402477,462.005,268,800.125,0,0,0,0,0,0,West Virginia
120,West Virginia,6/4/20,225.6359755,15.045,744.8666667,24.62684957,0,89.44861111,19.68030504,0,71.00833333,2.256,0,7,9.093076058,0,37.12743056,2.139885673,0,8.750694444,464.261,268.975,808,0,0,0,0,0,0,West Virginia
121,West Virginia,6/5/20,206.1567666,8.9975,690.4180556,22.42425155,0,81.81527778,17.93166516,0,64.78611111,2.065,0,7,8.391693851,0,32.1622807,1.972092651,0,7.793347953,466.326,269,815.025,0,0,0,0,0,0,West Virginia
122,West Virginia,6/6/20,188.0930017,4.74625,643.3714912,20.43626935,0,74.98194444,16.3407059,0,59.63194444,1.867,0,6,7.590389452,0,28.84166667,1.805032168,0,6.886683007,468.193,269,821.1,0,0,0,0,0,0,West Virginia
123,West Virginia,6/7/20,171.5257082,0,598.3388889,18.64019208,0,69.71527778,14.91322953,0,54.89583333,1.688,0,6,7.058515364,0,27.95,1.668962534,0,6.889035088,469.881,270,826.1,0,0,0,0,0,0,West Virginia
124,West Virginia,6/8/20,156.3796834,0,548.8777778,17.03028022,0,64.37222222,13.63146861,0,51.15138889,1.56,0,6,6.421072562,0,25.05687135,1.511344866,0,6.002777778,471.441,271,831.1,0,0,0,0,0,0,West Virginia
125,West Virginia,6/9/20,142.6678894,0,512.3930556,15.55983385,0,60.52631579,12.45976304,0,47.73194444,1.408,0,5,6.029576075,0,24.00277778,1.432901509,0,5.780555556,472.849,271.975,836.1,0,0,0,0,0,0,West Virginia
126,West Virginia,6/10/20,130.2846482,0,480.5763889,14.2905204,0,55.48095975,11.44209047,0,44.00416667,1.281,0,5,5.545028719,0,23.42580409,1.316991159,0,5.392324561,474.13,271.975,840.1,0,0,0,0,0,0,West Virginia
127,West Virginia,6/11/20,118.9790786,0,433.2694444,13.11865565,0,50.74861111,10.51654026,0,41.22696078,1.154,0,4,5.112535182,0,19.61770833,1.209542914,0,4.94125817,475.284,271.975,844.1,0,0,0,0,0,0,West Virginia
128,West Virginia,6/12/20,108.9091819,0,400.4819444,12.10504385,0,46.12654799,9.702154132,0,36.83618421,1.069,0,4,4.775339689,0,18.39232456,1.131056033,0,4.444444444,476.353,271.975,848.1,0,0,0,0,0,0,West Virginia
129,West Virginia,6/13/20,99.8918899,0,370.8569444,11.18835743,0,42.59019608,8.962969844,0,34.11887255,0.978,0,4,4.558406721,0,17.77777778,1.060694943,0,4.334210526,477.331,271.975,852.075,0,0,0,0,0,0,West Virginia
130,West Virginia,6/14/20,91.74964579,0,345.0097222,10.37587243,0,39.95146199,8.320163867,0,31.6879386,0.893,0,3.025,4.262806226,0,16.89605263,0.997569844,0,4,478.224,271.975,855.075,0,0,0,0,0,0,West Virginia
131,West Virginia,6/15/20,84.54940547,0,323.4291667,9.638190785,0,37.53521672,7.725396173,0,30.52982456,0.822,0,3,3.952149493,0,15.63245614,0.933516761,0,3.842927632,479.046,271.975,858.075,0,0,0,0,0,0,West Virginia
132,West Virginia,6/16/20,77.88576652,0,302.1055556,8.984916899,0,34.74758772,7.203307916,0,28.72361111,0.758,0,3,3.666712521,0,15.16666667,0.863906983,0,3.389692982,479.804,271.975,861.075,0,0,0,0,0,0,West Virginia
133,West Virginia,6/17/20,71.99286593,0,277.1384804,8.359469139,0,33.18486842,6.701085191,0,26.7872807,0.699,0,3,3.438343817,0,13.83618421,0.810944225,0,3.350460526,480.503,271.975,864.05,0,0,0,0,0,0,West Virginia
134,West Virginia,6/18/20,66.50303194,0,250.9722222,7.767015751,0,29.58114035,6.222498744,0,23.12604167,0.651,0,3,3.09319555,0,11.76532508,0.726159529,0,3.118653251,481.154,271.975,866.05,0,0,0,0,0,0,West Virginia
135,West Virginia,6/19/20,61.54367168,0,231.6174149,7.219149716,0,25.90694444,5.779608922,0,20.9001462,0.608,0,2,2.836067488,0,12.00147059,0.664492475,0,3.001315789,481.762,271.975,868.05,0,0,0,0,0,0,West Virginia
136,West Virginia,6/20/20,56.82033907,0,212.5134675,6.678545046,0,24.55614035,5.346558841,0,19.66805556,0.567,0,2,2.493206592,0,11.31761696,0.590110023,0,2.792236842,482.329,271.975,870.05,0,0,0,0,0,0,West Virginia
137,West Virginia,6/21/20,52.35893641,0,194.9416409,6.115237345,0,22.33472222,4.89192666,0,17.84027778,0.533,0,2,2.09252466,0,10,0.499204106,0,2.500657895,482.862,271.975,872.05,0,0,0,0,0,0,West Virginia
138,West Virginia,6/22/20,48.06702777,0,180.7044935,5.538809512,0,20.35522876,4.426991598,0,16.39166667,0.5,0,2,1.831970915,0,10.4119969,0.424603234,0,2.389692982,483.362,271.975,874.05,0,0,0,0,0,0,West Virginia
139,West Virginia,6/23/20,44.03900557,0,165.2245614,4.973438902,0,18.29509804,3.970984103,0,14.70588235,0.464,0,2,1.578547854,0,10.2525,0.368900662,0,2.470588235,483.826,271.975,876.025,0,0,0,0,0,0,West Virginia
140,West Virginia,6/24/20,40.11017052,0,154.9583333,4.419534851,0,17.45059211,3.528755052,0,14.20055556,0.436,0,2,1.316110556,0,9.556944444,0.310288579,0,2.350460526,484.262,271.975,877.025,0,0,0,0,0,0,West Virginia
141,West Virginia,6/25/20,36.35298254,0,145.3869883,3.862074488,0,16.79032508,3.079845541,0,13.63245614,0.395,0,1,1.084459348,0,8.88251634,0.256150077,0,2.222916667,484.657,271.975,878.025,0,0,0,0,0,0,West Virginia
142,West Virginia,6/26/20,32.82621629,0,134.6833333,3.351348405,0,16.66805556,2.668750856,0,13.42302632,0.361,0,1,0.920794604,0,8.879513889,0.218618645,0,2.11127451,485.018,271.975,879.025,0,0,0,0,0,0,West Virginia
143,West Virginia,6/27/20,29.44239553,0,130.7304825,2.861678629,0,16.33611111,2.276993146,0,13.00131579,0.323,0,1,0.746505809,0,8.237224265,0.176721182,0,2.157894737,485.341,271.975,880.025,0,0,0,0,0,0,West Virginia
144,West Virginia,6/28/20,26.14280279,0,123.2611111,2.415494556,0,15.83472222,1.923344745,0,12.63421053,0.278,0,1,0.605460655,0,8.210818713,0.145563059,0,1.941331269,485.619,271.975,882,0,0,0,0,0,0,West Virginia
145,West Virginia,6/29/20,23.0208632,0,118.9027778,2.019596745,0,15.6671875,1.606657989,0,12.35464396,0.241,0,1,0.453821913,0,7.374488304,0.104929296,0,1.778921569,485.86,271.975,883.025,0,0,0,0,0,0,West Virginia
146,West Virginia,6/30/20,20.13873339,0,111.758114,1.680918331,0,15.33382353,1.336643774,0,12.11865325,0.206,0,1,0.369650417,0,6.895897833,0.088619199,0,1.647058824,486.066,271.975,884.05,0,0,0,0,0,0,West Virginia
147,West Virginia,7/1/20,17.44271938,0,105.0943713,1.377846775,0,14.73925439,1.095460698,0,11.83602941,0.175,0,1,0.286533157,0,6.556372549,0.068626621,0,1.529411765,486.241,271.975,885.075,0,0,0,0,0,0,West Virginia
148,West Virginia,7/2/20,14.92770572,0,97.58578431,1.124379162,0,14.44583333,0.891306841,0,11.44444444,0.146,0,1,0.234306136,0,5.774754902,0.057988949,0,1.334210526,486.387,271.975,886.1,0,0,0,0,0,0,West Virginia
149,West Virginia,7/3/20,12.63678919,0,90.74722222,0.902181373,0,12.725,0.715111498,0,10.05563725,0.122,0,1,0.149501019,0,0,0.035736266,0,0,486.509,271.975,887.1,0,0,0,0,0,0,West Virginia
150,West Virginia,7/4/20,10.53463953,0,82.61944444,0.709198938,0,10.83611111,0.56251671,0,8.68622291,0.096,0,1,0.112369827,0,0,0.026493778,0,0,486.605,271.975,888.1,0,0,0,0,0,0,West Virginia
151,West Virginia,7/5/20,8.686086219,0,73.90416667,0.547097893,0,8.722222222,0.43458919,0,7.222222222,0.082,0,1,0.065146921,0,0,0.015216907,0,0,486.687,271.975,889.1,0,0,0,0,0,0,West Virginia
152,West Virginia,7/6/20,7.135387521,0,66.17777778,0.412213149,0,6.722587719,0.327670438,0,5.445833333,0.063,0,1,0.048700752,0,0,0.011133277,0,0,486.75,271.975,890.1,0,0,0,0,0,0,West Virginia
153,West Virginia,7/7/20,5.781942729,0,58.17083333,0.314487182,0,4.890277778,0.250302984,0,3.945833333,0.051,0,1,0.029985784,0,0,0.007643056,0,0,486.801,271.975,891.1,0,0,0,0,0,0,West Virginia
154,West Virginia,7/8/20,4.614401462,0,50.28888889,0.229424174,0,2.890277778,0.18156505,0,2.338888889,0.04,0,1,0.018423611,0,0,0.004519444,0,0,486.841,271.975,892.1,0,0,0,0,0,0,West Virginia
155,West Virginia,7/9/20,3.637378956,0,42.84861111,0.160254855,0,1.612938596,0.126500791,0,1.264912281,0.031,0,1,0,0,0,0,0,0,486.872,271.975,892.125,0,0,0,0,0,0,West Virginia
156,West Virginia,7/10/20,2.831970214,0,34.75833333,0.101870954,0,0,0.080776182,0,0,0.021,0,0,0,0,0,0,0,0,486.893,271.975,892.15,0,0,0,0,0,0,West Virginia
157,West Virginia,7/11/20,2.165684301,0,29.79334795,0.065632903,0,0,0.05207377,0,0,0.016,0,0,0,0,0,0,0,0,486.909,271.975,892.15,0,0,0,0,0,0,West Virginia
158,West Virginia,7/12/20,1.628734494,0,24.11666667,0.038909206,0,0,0.030680259,0,0,0.009,0,0,0,0,0,0,0,0,486.918,271.975,892.15,0,0,0,0,0,0,West Virginia
159,West Virginia,7/13/20,1.20452199,0,19.05526316,0.023570975,0,0,0.018717131,0,0,0.007,0,0,0,0,0,0,0,0,486.925,271.975,892.15,0,0,0,0,0,0,West Virginia
160,West Virginia,7/14/20,0.883700903,0,14.00416667,0.012351389,0,0,0.009866503,0,0,0.005,0,0,0,0,0,0,0,0,486.93,271.975,892.15,0,0,0,0,0,0,West Virginia
161,West Virginia,7/15/20,0.628842836,0,8.947222222,0.004708333,0,0,0.003781944,0,0,0.003,0,0,0,0,0,0,0,0,486.933,271.975,892.15,0,0,0,0,0,0,West Virginia
162,West Virginia,7/16/20,0.433110922,0,4.397222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.933,271.975,892.15,0,0,0,0,0,0,West Virginia
163,West Virginia,7/17/20,0.279726982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.933,271.975,892.15,0,0,0,0,0,0,West Virginia
164,West Virginia,7/18/20,0.181135316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.933,271.975,892.15,0,0,0,0,0,0,West Virginia
165,West Virginia,7/19/20,0.106729377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.933,271.975,892.15,0,0,0,0,0,0,West Virginia
166,West Virginia,7/20/20,0.06329168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.933,271.975,892.15,0,0,0,0,0,0,West Virginia
167,West Virginia,7/21/20,0.031062337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.933,271.975,892.15,0,0,0,0,0,0,West Virginia
168,West Virginia,7/22/20,0.011802778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.933,271.975,892.15,0,0,0,0,0,0,West Virginia
169,West Virginia,7/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.933,271.975,892.15,0,0,0,0,0,0,West Virginia
170,West Virginia,7/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.933,271.975,892.15,0,0,0,0,0,0,West Virginia
171,West Virginia,7/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.933,271.975,892.15,0,0,0,0,0,0,West Virginia
172,West Virginia,7/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.933,271.975,892.15,0,0,0,0,0,0,West Virginia
173,West Virginia,7/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.933,271.975,892.15,0,0,0,0,0,0,West Virginia
174,West Virginia,7/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.933,271.975,892.15,0,0,0,0,0,0,West Virginia
175,West Virginia,7/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.933,271.975,892.15,0,0,0,0,0,0,West Virginia
176,West Virginia,7/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.933,271.975,892.15,0,0,0,0,0,0,West Virginia
177,West Virginia,7/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.933,271.975,892.15,0,0,0,0,0,0,West Virginia
178,West Virginia,8/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.933,271.975,892.15,0,0,0,0,0,0,West Virginia
179,West Virginia,8/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.933,271.975,892.15,0,0,0,0,0,0,West Virginia
180,West Virginia,8/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.933,271.975,892.15,0,0,0,0,0,0,West Virginia
181,West Virginia,8/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.933,271.975,892.15,0,0,0,0,0,0,West Virginia
1,Washington,2/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington
2,Washington,2/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington
3,Washington,2/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington
4,Washington,2/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington
5,Washington,2/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington
6,Washington,2/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington
7,Washington,2/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington
8,Washington,2/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington
9,Washington,2/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington
10,Washington,2/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington
11,Washington,2/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington
12,Washington,2/17/20,0.4611,0,2.45,0.1089,0,0.65,0.08655,0,0.50125,0,0,0,0.4611,0,2.45,0.1089,0,0.65,0,0,0,0,0,0,0,0,0,Washington
13,Washington,2/18/20,2.59911763,0,6.35,0.610876247,0,1.60125,0.48665528,0,1.35,0,0,0,2.13801763,0,5.613333333,0.501976247,0,1.45,0,0,0,0,0,0,0,0,0,Washington
14,Washington,2/19/20,13.39681763,10.3,17.50125,3.156926247,2.160263158,4.4,2.52200528,1.655131579,3.601052632,0,0,0,10.7977,8.85,13.3,2.54605,1.8,3.4,0,0,0,0,0,0,0,0,0,Washington
15,Washington,2/20/20,19.84585731,16.71539474,23.61921053,4.676001995,3.65,5.9,3.743282405,2.85,4.851184211,0,0,0,6.44903968,4.74875,8.651315789,1.519075748,0.9,2.25,0,0,0,0,0,0,0,0,0,Washington
16,Washington,2/21/20,30.94220731,27.1,35.35,7.282551995,5.95,8.8,5.827332405,4.6,7.1,0,0,0,11.09635,9.14875,14.00125,2.60655,1.85,3.45,0,0,0,0,0,0,0,0,0,Washington
17,Washington,2/22/20,38.97152356,33.97412281,45.1169883,9.165696956,7.482777778,11.05041667,7.330086567,5.9,8.900745614,0,0,0,8.029316254,5.14875,12.75152778,1.88314496,1,3.055972222,0,0,0,0,0,0,0,0,0,Washington
18,Washington,2/23/20,57.85175346,51.58192982,65.65,13.62391557,11.61767544,16.12875,10.90181379,9.131754386,12.86199561,0,0,0,18.88022989,15.19930556,23.74305556,4.45821861,3.310833333,5.894583333,0,0,0,0,0,0,0,0,0,Washington
19,Washington,2/24/20,69.56031276,63.24875,77.50011696,16.39844262,14.25869152,18.94541667,13.12096725,11.2904386,15.28118421,0,0,0,11.70855931,9.533055556,14.16736111,2.774527055,2,3.7,0,0,0,0,0,0,0,0,0,Washington
20,Washington,2/25/20,94.40989957,87.1975,102.8519444,22.16352372,19.74344298,24.97263889,17.73427382,15.68060673,20.00510965,0,0,0,24.95168681,20.84972222,29.98944444,5.867181097,4.55,7.3,0,0,0,0,0,0,0,0,0,Washington
21,Washington,2/26/20,105.6272033,98.32708333,114.1245395,24.44527742,21.93857456,27.20041667,19.55688211,17.42680556,21.84598684,2,2,2,11.6915,9.39875,14.95125,2.75595,1.95,3.75,2,2,2,0,0,0,0,0,0,Washington
22,Washington,2/27/20,123.1513348,115.199576,131.55375,27.0012227,24.39906433,29.81988304,21.60791706,19.49928363,24.02944444,1,1,1,21.59968149,19.05,24.2,5.102745287,4.15,6.2,3,3,3,0,0,0,0,0,0,Washington
23,Washington,2/28/20,160.0118135,150.55,170.4279167,34.68542479,31.69796784,37.99583333,27.74406692,25.19875,30.7588231,2,2,2,39.1733566,33.1854386,46.2082598,9.227607774,7.549554094,11.34718567,5,5,5,0,0,0,0,0,0,Washington
24,Washington,2/29/20,163.9530559,152.2975,176.4525,33.97515748,30.6875,37.585,27.17135925,24.43746345,30.2477193,1,1,1,8.080092398,2.816666667,14.50055556,1.891982697,0.555555556,3.50125,6,6,6,0,0,0,0,0,0,Washington
25,Washington,3/1/20,200.3912746,188.4262939,212.8984795,41.31910654,37.66083333,45,33.05760323,29.84899123,36.2477193,3,3,3,39.05680576,33.49914474,46.35125,9.193936068,7.449861111,11.25125,9,9,9,0,0,0,0,0,0,Washington
26,Washington,3/2/20,227.7504069,215.1758333,241.8558333,44.88932102,41.2,48.79458333,35.90579069,32.67166667,39.46291667,2,2,2,34.08035765,27.03486111,41.92,7.994039818,6,10.30041667,11,11,11,0,0,0,0,0,0,Washington
27,Washington,3/3/20,240.9107962,227.4245833,255.4525,46.30321404,42.55,50.36949561,37.03979085,33.85541667,40.80083333,4,4,4,17.81923266,12.72138889,24,4.218328019,2.899722222,5.978333333,15,15,15,0,0,0,0,0,0,Washington
28,Washington,3/4/20,259.9487454,246.24875,274.6006652,47.37575497,43.74333333,51.61451754,37.8976456,34.79955409,41.55,2,2,2,29.50622964,24.24791667,36.22291667,6.938335191,5.333333333,8.7,17,17,17,0,0,0,0,0,0,Washington
29,Washington,3/5/20,276.95955,263.3475,291.1738889,51.23936245,47.24930556,55.5,40.99906001,37.61599415,44.6719152,4,4,4,28.00295459,22.62166667,34.05125,6.605307482,5.105416667,8.35125,21,21,21,0,0,0,0,0,0,Washington
30,Washington,3/6/20,287.5657344,272.1497222,303.1524708,51.50551572,47.25,55.85180556,41.19812298,37.73847222,45.00125,6,6,6,23.05371161,16.44305556,30.78194444,5.415028672,3.611111111,7.45,27,27,27,0,0,0,0,0,0,Washington
31,Washington,3/7/20,307.232568,289.0520833,326.4891667,51.85149826,46.89958333,56.95,41.49238674,37.29972222,45.56994152,0,0,0,40.33218218,30.85,51.40145468,9.485781097,6.934152047,12.4,27,27,27,0,0,0,0,0,0,Washington
32,Washington,3/8/20,339.8315057,320.4236111,358.5013596,59.41825789,54.1322076,64.69475146,47.55354895,43.05,51.95791667,6,6,6,39.65185888,31.5,49.26097222,9.351877073,7.126469298,11.88019737,33,33,33,0,0,0,0,0,0,Washington
33,Washington,3/9/20,386.995821,367.3895175,406.8563158,67.39720576,61.92166667,73.26262427,53.924402,49.39964052,58.73574561,4,4,4,73.00586001,64.1158845,83.26440789,17.21396883,14.44875,20.20666667,37,37,37,0,0,0,0,0,0,Washington
34,Washington,3/10/20,437.8264815,416.84375,459.9254167,75.75543793,70.06392544,81.5916155,60.61578552,55.94875,65.45125,2,2,2,69.35789565,59.36631579,80.99458333,16.31761613,13.49333333,19.55125,39,39,39,0,0,0,0,0,0,Washington
35,Washington,3/11/20,477.7697847,454.9109942,503.1,86.1256753,80.38091374,92.7525,68.9098871,64.04814327,74.38513889,4,4,4,61.70063794,49.84875,74.63328947,14.57869248,11.56625,18,43,43,43,0,0,0,0,0,0,Washington
36,Washington,3/12/20,531.024677,506.9548611,557.456886,95.77271416,89.57180556,102.4605556,76.63002334,71.4975,82.05281433,4,4,4,70.68085611,61.04346491,81.55361111,16.65885445,13.89884503,19.8525,47,47,47,0,0,0,0,0,0,Washington
37,Washington,3/13/20,610.0566036,583.7596784,637.2125,113.2966486,106.26625,120.5506798,90.66510124,84.84902778,96.60125,2,2,2,102.283201,90.11747076,117.7508333,24.13149912,20.64932018,28.22576754,49,49,49,0,0,0,0,0,0,Washington
38,Washington,3/14/20,624.0543191,597.19625,651.0270833,118.7722873,111.9498611,126.1023611,95.06554866,88.9,101.2556944,3,3,3,45.95199967,38.09861111,54.12348684,10.82082129,8.65,13.25,52,52,52,0,0,0,0,0,0,Washington
